"id","type","parent","permlink","name","ytcount"
"Category:Buchner, Philip Friedrich","1","","http://imslp.org/wiki/Category:Buchner,_Philip_Friedrich","Buchner, Philip Friedrich",283
"Category:Budde, Karl","1","","http://imslp.org/wiki/Category:Budde,_Karl","Budde, Karl",313
"Category:Burda, Carl Georg","1","","http://imslp.org/wiki/Category:Burda,_Carl_Georg","Burda, Carl Georg",126
"Category:Cable, Herman D.","1","","http://imslp.org/wiki/Category:Cable,_Herman_D.","Cable, Herman D.",6496
"Category:Burani, Paul","1","","http://imslp.org/wiki/Category:Burani,_Paul","Burani, Paul",3056
"Category:Budik, Franz","1","","http://imslp.org/wiki/Category:Budik,_Franz","Budik, Franz",19
"Category:Camardella, Ernesto","1","","http://imslp.org/wiki/Category:Camardella,_Ernesto","Camardella, Ernesto",5
"Category:Bungard-Wasem, Theodor","1","","http://imslp.org/wiki/Category:Bungard-Wasem,_Theodor","Bungard-Wasem, Theodor",0
"Category:Cahnbley, Ernst","1","","http://imslp.org/wiki/Category:Cahnbley,_Ernst","Cahnbley, Ernst",17
"Category:Bumpus, John Skelton","1","","http://imslp.org/wiki/Category:Bumpus,_John_Skelton","Bumpus, John Skelton",0
"Category:Burck, Joachim a","1","","http://imslp.org/wiki/Category:Burck,_Joachim_a","Burck, Joachim a",23
"Category:Callcott, William Hutchins","1","","http://imslp.org/wiki/Category:Callcott,_William_Hutchins","Callcott, William Hutchins",0
"Category:Caecile","1","","http://imslp.org/wiki/Category:Caecile","Caecile",81
"Category:Buchinger, Mag. Petra","1","","http://imslp.org/wiki/Category:Buchinger,_Mag._Petra","Buchinger, Mag. Petra",8
"Category:Callcott, John George","1","","http://imslp.org/wiki/Category:Callcott,_John_George","Callcott, John George",13
"Category:Caffiaux, Dom Philippe-Joseph","1","","http://imslp.org/wiki/Category:Caffiaux,_Dom_Philippe-Joseph","Caffiaux, Dom Philippe-Joseph",0
"Category:Buchmayer, Johannes","1","","http://imslp.org/wiki/Category:Buchmayer,_Johannes","Buchmayer, Johannes",35
"Category:Camerloher, Joseph Anton","1","","http://imslp.org/wiki/Category:Camerloher,_Joseph_Anton","Camerloher, Joseph Anton",3
"Category:Cahusac, William Maurice","1","","http://imslp.org/wiki/Category:Cahusac,_William_Maurice","Cahusac, William Maurice",59
"Category:Calkin, George","1","","http://imslp.org/wiki/Category:Calkin,_George","Calkin, George",6641
"Category:Cahnbley, August","1","","http://imslp.org/wiki/Category:Cahnbley,_August","Cahnbley, August",0
"Category:Bundza, Jen","1","","http://imslp.org/wiki/Category:Bundza,_Jen","Bundza, Jen",1
"Category:Cafferecci, Carlo Zanobi","1","","http://imslp.org/wiki/Category:Cafferecci,_Carlo_Zanobi","Cafferecci, Carlo Zanobi",0
"Category:Bulthaupt, Heinrich","1","","http://imslp.org/wiki/Category:Bulthaupt,_Heinrich","Bulthaupt, Heinrich",17
"Category:Caletti, Giovanni Battista","1","","http://imslp.org/wiki/Category:Caletti,_Giovanni_Battista","Caletti, Giovanni Battista",54
"Category:Burck, Henry","1","","http://imslp.org/wiki/Category:Burck,_Henry","Burck, Henry",83
"Category:Calliezie, Enrico","1","","http://imslp.org/wiki/Category:Calliezie,_Enrico","Calliezie, Enrico",0
"Category:Buechel, Robert","1","","http://imslp.org/wiki/Category:Buechel,_Robert","Buechel, Robert",241
"Category:Buchynsky, Arsen","1","","http://imslp.org/wiki/Category:Buchynsky,_Arsen","Buchynsky, Arsen",77
"Category:Bunderla, Matej","1","","http://imslp.org/wiki/Category:Bunderla,_Matej","Bunderla, Matej",265
"Category:Chomentowski, Stanislas","1","","http://imslp.org/wiki/Category:Chomentowski,_Stanislas","Chomentowski, Stanislas",0
"Category:Calvocoressi, Michel Dimitri","1","","http://imslp.org/wiki/Category:Calvocoressi,_Michel_Dimitri","Calvocoressi, Michel Dimitri",55
"Category:Byron, Henry James","1","","http://imslp.org/wiki/Category:Byron,_Henry_James","Byron, Henry James",30002
"Category:Caigniez, Louis-Charles","1","","http://imslp.org/wiki/Category:Caigniez,_Louis-Charles","Caigniez, Louis-Charles",12
"Category:Buddeus, Georg Karl Immanuel","1","","http://imslp.org/wiki/Category:Buddeus,_Georg_Karl_Immanuel","Buddeus, Georg Karl Immanuel",3
"Category:Cahusac, Louis de","1","","http://imslp.org/wiki/Category:Cahusac,_Louis_de","Cahusac, Louis de",123
"Category:Bunsen (née Waddington), Frances","1","","http://imslp.org/wiki/Category:Bunsen_(née_Waddington),_Frances","Bunsen (née Waddington), Frances",0
"Category:Bulch, Thomas Edward","1","","http://imslp.org/wiki/Category:Bulch,_Thomas_Edward","Bulch, Thomas Edward",20
"Category:Buffin, Victor","1","","http://imslp.org/wiki/Category:Buffin,_Victor","Buffin, Victor",83
"Category:Candeille, Julie","1","","http://imslp.org/wiki/Category:Candeille,_Julie","Candeille, Julie",5
"Category:Choudens, Antony","1","","http://imslp.org/wiki/Category:Choudens,_Antony","Choudens, Antony",17
"Category:Buus, Jacques","1","","http://imslp.org/wiki/Category:Buus,_Jacques","Buus, Jacques",156
"Category:Buffham, William","1","","http://imslp.org/wiki/Category:Buffham,_William","Buffham, William",35
"Category:Buonamici, Giuseppe","1","","http://imslp.org/wiki/Category:Buonamici,_Giuseppe","Buonamici, Giuseppe",250
"Category:Chope, Richard Robert","1","","http://imslp.org/wiki/Category:Chope,_Richard_Robert","Chope, Richard Robert",67
"Category:Chollet, Louis-François","1","","http://imslp.org/wiki/Category:Chollet,_Louis-François","Chollet, Louis-François",152
"Category:Calvière, Antoine","1","","http://imslp.org/wiki/Category:Calvière,_Antoine","Calvière, Antoine",93
"Category:Bunnett, Edward","1","","http://imslp.org/wiki/Category:Bunnett,_Edward","Bunnett, Edward",46
"Category:Buntline, Ned","1","","http://imslp.org/wiki/Category:Buntline,_Ned","Buntline, Ned",23
"Category:Cajander, Paavo Emil","1","","http://imslp.org/wiki/Category:Cajander,_Paavo_Emil","Cajander, Paavo Emil",2
"Category:Burdett, George Albert","1","","http://imslp.org/wiki/Category:Burdett,_George_Albert","Burdett, George Albert",72
"Category:Calvisius, Seth","1","","http://imslp.org/wiki/Category:Calvisius,_Seth","Calvisius, Seth",12
"Category:Bungert, August","1","","http://imslp.org/wiki/Category:Bungert,_August","Bungert, August",982
"Category:Byrne, Charles Alfred","1","","http://imslp.org/wiki/Category:Byrne,_Charles_Alfred","Byrne, Charles Alfred",206
"Category:Calcaterra, Renato","1","","http://imslp.org/wiki/Category:Calcaterra,_Renato","Calcaterra, Renato",403
"Category:Carcassonne, Adolphe","1","","http://imslp.org/wiki/Category:Carcassonne,_Adolphe","Carcassonne, Adolphe",55
"Category:Bunk, Gerard","1","","http://imslp.org/wiki/Category:Bunk,_Gerard","Bunk, Gerard",3357
"Category:Burchard, Carl","1","","http://imslp.org/wiki/Category:Burchard,_Carl","Burchard, Carl",679
"Category:Choler, Adolphe Joseph","1","","http://imslp.org/wiki/Category:Choler,_Adolphe_Joseph","Choler, Adolphe Joseph",7
"Category:Camauër, Godefroid","1","","http://imslp.org/wiki/Category:Camauër,_Godefroid","Camauër, Godefroid",0
"Category:Chipman, Edgar P.","1","","http://imslp.org/wiki/Category:Chipman,_Edgar_P.","Chipman, Edgar P.",3
"Category:Campanini, Naborre","1","","http://imslp.org/wiki/Category:Campanini,_Naborre","Campanini, Naborre",0
"Category:Carosio, Ermenegildo","1","","http://imslp.org/wiki/Category:Carosio,_Ermenegildo","Carosio, Ermenegildo",43
"Category:Calver, Francis Leslie","1","","http://imslp.org/wiki/Category:Calver,_Francis_Leslie","Calver, Francis Leslie",65
"Category:Calegari, Francesco","1","","http://imslp.org/wiki/Category:Calegari,_Francesco","Calegari, Francesco",213
"Category:Chiarina, Pietro","1","","http://imslp.org/wiki/Category:Chiarina,_Pietro","Chiarina, Pietro",923
"Category:Callenberg, Philippine Sophie von","1","","http://imslp.org/wiki/Category:Callenberg,_Philippine_Sophie_von","Callenberg, Philippine Sophie von",0
"Category:Bulwer-Lytton, Robert","1","","http://imslp.org/wiki/Category:Bulwer-Lytton,_Robert","Bulwer-Lytton, Robert",434
"Category:Christenius, Johann","1","","http://imslp.org/wiki/Category:Christenius,_Johann","Christenius, Johann",11
"Category:Cadéac, Pierre","1","","http://imslp.org/wiki/Category:Cadéac,_Pierre","Cadéac, Pierre",467
"Category:Cairos-Rego, Rex de","1","","http://imslp.org/wiki/Category:Cairos-Rego,_Rex_de","Cairos-Rego, Rex de",27
"Category:Bullard, Frederic Field","1","","http://imslp.org/wiki/Category:Bullard,_Frederic_Field","Bullard, Frederic Field",32
"Category:Callanan, Jeremiah Joseph","1","","http://imslp.org/wiki/Category:Callanan,_Jeremiah_Joseph","Callanan, Jeremiah Joseph",10
"Category:Buongiovanni, Giovanni Francesco","1","","http://imslp.org/wiki/Category:Buongiovanni,_Giovanni_Francesco","Buongiovanni, Giovanni Francesco",14253
"Category:Carnall, Arthur","1","","http://imslp.org/wiki/Category:Carnall,_Arthur","Carnall, Arthur",31
"Category:Caen, Arnold","1","","http://imslp.org/wiki/Category:Caen,_Arnold","Caen, Arnold",6933
"Category:Cameron, Chales David","1","","http://imslp.org/wiki/Category:Cameron,_Chales_David","Cameron, Chales David",188
"Category:Bull, Georges","1","","http://imslp.org/wiki/Category:Bull,_Georges","Bull, Georges",191301
"Category:Cadman, Charles Wakefield","1","","http://imslp.org/wiki/Category:Cadman,_Charles_Wakefield","Cadman, Charles Wakefield",1761
"Category:Ciolacou, Hélène","1","","http://imslp.org/wiki/Category:Ciolacou,_Hélène","Ciolacou, Hélène",12
"Category:Cambio, Perissone","1","","http://imslp.org/wiki/Category:Cambio,_Perissone","Cambio, Perissone",91
"Category:Califano, Arcangelo","1","","http://imslp.org/wiki/Category:Califano,_Arcangelo","Califano, Arcangelo",614
"Category:Butz, Tobias","1","","http://imslp.org/wiki/Category:Butz,_Tobias","Butz, Tobias",339
"Category:Camp, John Spencer","1","","http://imslp.org/wiki/Category:Camp,_John_Spencer","Camp, John Spencer",47629
"Category:Cagliero, Giovanni","1","","http://imslp.org/wiki/Category:Cagliero,_Giovanni","Cagliero, Giovanni",427
"Category:Chinelli, Giovanni Battista","1","","http://imslp.org/wiki/Category:Chinelli,_Giovanni_Battista","Chinelli, Giovanni Battista",9
"Category:Burkhard, Willy","1","","http://imslp.org/wiki/Category:Burkhard,_Willy","Burkhard, Willy",1673
"Category:Calzabigi, Ranieri de'","1","","http://imslp.org/wiki/Category:Calzabigi,_Ranieri_de'","Calzabigi, Ranieri de'",399
"Category:Bunn, Alfred","1","","http://imslp.org/wiki/Category:Bunn,_Alfred","Bunn, Alfred",327
"Category:Buttykay, Ákos","1","","http://imslp.org/wiki/Category:Buttykay,_Ákos","Buttykay, Ákos",11
"Category:Carmouche, Pierre-Frédéric-Adolphe","1","","http://imslp.org/wiki/Category:Carmouche,_Pierre-Frédéric-Adolphe","Carmouche, Pierre-Frédéric-Adolphe",0
"Category:Carraud, Gaston","1","","http://imslp.org/wiki/Category:Carraud,_Gaston","Carraud, Gaston",7
"Category:Chledowski, Louis","1","","http://imslp.org/wiki/Category:Chledowski,_Louis","Chledowski, Louis",0
"Category:Camidge, Matthew","1","","http://imslp.org/wiki/Category:Camidge,_Matthew","Camidge, Matthew",594
"Category:Campbell, James Edwin","1","","http://imslp.org/wiki/Category:Campbell,_James_Edwin","Campbell, James Edwin",14746
"Category:Cahen, Albert","1","","http://imslp.org/wiki/Category:Cahen,_Albert","Cahen, Albert",201
"Category:Buonanno, Raffaele","1","","http://imslp.org/wiki/Category:Buonanno,_Raffaele","Buonanno, Raffaele",1505
"Category:Chinzer, Giovanni","1","","http://imslp.org/wiki/Category:Chinzer,_Giovanni","Chinzer, Giovanni",8
"Category:Cambiaggio, Carlo","1","","http://imslp.org/wiki/Category:Cambiaggio,_Carlo","Cambiaggio, Carlo",25
"Category:Chipp, Thomas Paul","1","","http://imslp.org/wiki/Category:Chipp,_Thomas_Paul","Chipp, Thomas Paul",117
"Category:Chollet, Henri","1","","http://imslp.org/wiki/Category:Chollet,_Henri","Chollet, Henri",368
"Category:Burns, Steven","1","","http://imslp.org/wiki/Category:Burns,_Steven","Burns, Steven",877780
"Category:Bunting, Edward","1","","http://imslp.org/wiki/Category:Bunting,_Edward","Bunting, Edward",13019
"Category:Bull, John","1","","http://imslp.org/wiki/Category:Bull,_John","Bull, John",1000000
"Category:Buzzolla, Antonio","1","","http://imslp.org/wiki/Category:Buzzolla,_Antonio","Buzzolla, Antonio",535
"Category:Buck, Percy Carter","1","","http://imslp.org/wiki/Category:Buck,_Percy_Carter","Buck, Percy Carter",842
"Category:Cadol, Édouard","1","","http://imslp.org/wiki/Category:Cadol,_Édouard","Cadol, Édouard",6
"Category:Callcott, John Wall","1","","http://imslp.org/wiki/Category:Callcott,_John_Wall","Callcott, John Wall",59
"Category:Bulbuloglu, Polad","1","","http://imslp.org/wiki/Category:Bulbuloglu,_Polad","Bulbuloglu, Polad",8673
"Category:Christensen, Alfred Ferdinand","1","","http://imslp.org/wiki/Category:Christensen,_Alfred_Ferdinand","Christensen, Alfred Ferdinand",10
"Category:Buona, Valerio","1","","http://imslp.org/wiki/Category:Buona,_Valerio","Buona, Valerio",29282
"Category:Carpe, Adolph","1","","http://imslp.org/wiki/Category:Carpe,_Adolph","Carpe, Adolph",1129
"Category:Camilieri, Lorezo","1","","http://imslp.org/wiki/Category:Camilieri,_Lorezo","Camilieri, Lorezo",4388
"Category:Chiodino, Giovanni Battista","1","","http://imslp.org/wiki/Category:Chiodino,_Giovanni_Battista","Chiodino, Giovanni Battista",28
"Category:Carelli, Beniamino","1","","http://imslp.org/wiki/Category:Carelli,_Beniamino","Carelli, Beniamino",158
"Category:Bueno, Julio A.","1","","http://imslp.org/wiki/Category:Bueno,_Julio_A.","Bueno, Julio A.",168030
"Category:Caccavale, Giuseppe","1","","http://imslp.org/wiki/Category:Caccavale,_Giuseppe","Caccavale, Giuseppe",1958
"Category:Bull, Amos","1","","http://imslp.org/wiki/Category:Bull,_Amos","Bull, Amos",47011
"Category:Chorley, Henry Fothergill","1","","http://imslp.org/wiki/Category:Chorley,_Henry_Fothergill","Chorley, Henry Fothergill",14
"Category:Chivot, Charles","1","","http://imslp.org/wiki/Category:Chivot,_Charles","Chivot, Charles",90
"Category:Chubb, Frederick","1","","http://imslp.org/wiki/Category:Chubb,_Frederick","Chubb, Frederick",530
"Category:Byrom, John","1","","http://imslp.org/wiki/Category:Byrom,_John","Byrom, John",13895
"Category:Cameron, (Charles) David","1","","http://imslp.org/wiki/Category:Cameron,_(Charles)_David","Cameron, (Charles) David",303019
"Category:Cabezón, Hernando de","1","","http://imslp.org/wiki/Category:Cabezón,_Hernando_de","Cabezón, Hernando de",1283
"Category:Chilese, Bastiano","1","","http://imslp.org/wiki/Category:Chilese,_Bastiano","Chilese, Bastiano",8
"Category:Carozzi, Ferdinando","1","","http://imslp.org/wiki/Category:Carozzi,_Ferdinando","Carozzi, Ferdinando",4
"Category:Cameron, Charles David","1","","http://imslp.org/wiki/Category:Cameron,_Charles_David","Cameron, Charles David",303068
"Category:Capen, Samuel","1","","http://imslp.org/wiki/Category:Capen,_Samuel","Capen, Samuel",102
"Category:Chiarini, Pietro","1","","http://imslp.org/wiki/Category:Chiarini,_Pietro","Chiarini, Pietro",1392
"Category:Carpani, Giuseppe","1","","http://imslp.org/wiki/Category:Carpani,_Giuseppe","Carpani, Giuseppe",1079
"Category:Byng, Frank D. B.","1","","http://imslp.org/wiki/Category:Byng,_Frank_D._B.","Byng, Frank D. B.",5
"Category:Budge, Ernest Alfred Wallis","1","","http://imslp.org/wiki/Category:Budge,_Ernest_Alfred_Wallis","Budge, Ernest Alfred Wallis",35
"Category:Chován, Coloman","1","","http://imslp.org/wiki/Category:Chován,_Coloman","Chován, Coloman",1
"Category:Cabezón, Antonio de","1","","http://imslp.org/wiki/Category:Cabezón,_Antonio_de","Cabezón, Antonio de",57979
"Category:Carnaby, William","1","","http://imslp.org/wiki/Category:Carnaby,_William","Carnaby, William",3087
"Category:Cambert, Robert","1","","http://imslp.org/wiki/Category:Cambert,_Robert","Cambert, Robert",356
"Category:Chazot, Paul de","1","","http://imslp.org/wiki/Category:Chazot,_Paul_de","Chazot, Paul de",143
"Category:Carozzi, Napoleone","1","","http://imslp.org/wiki/Category:Carozzi,_Napoleone","Carozzi, Napoleone",5
"Category:Calkin, John Baptiste","1","","http://imslp.org/wiki/Category:Calkin,_John_Baptiste","Calkin, John Baptiste",179
"Category:Bunin, Ivan","1","","http://imslp.org/wiki/Category:Bunin,_Ivan","Bunin, Ivan",5746
"Category:Califano, Aniello","1","","http://imslp.org/wiki/Category:Califano,_Aniello","Califano, Aniello",1498
"Category:Callies, Ernst","1","","http://imslp.org/wiki/Category:Callies,_Ernst","Callies, Ernst",103
"Category:Chrysander, Friedrich","1","","http://imslp.org/wiki/Category:Chrysander,_Friedrich","Chrysander, Friedrich",129
"Category:Bądarzewska-Baranowska, Tekla","1","","http://imslp.org/wiki/Category:Bądarzewska-Baranowska,_Tekla","Bądarzewska-Baranowska, Tekla",5409
"Category:Caimo, Gioseppe","1","","http://imslp.org/wiki/Category:Caimo,_Gioseppe","Caimo, Gioseppe",39027
"Category:Cairos-Rego, George de","1","","http://imslp.org/wiki/Category:Cairos-Rego,_George_de","Cairos-Rego, George de",65
"Category:Chiarolanza, Giuseppe","1","","http://imslp.org/wiki/Category:Chiarolanza,_Giuseppe","Chiarolanza, Giuseppe",294
"Category:Campanella, Filippo","1","","http://imslp.org/wiki/Category:Campanella,_Filippo","Campanella, Filippo",6409
"Category:Carré, Fabrice","1","","http://imslp.org/wiki/Category:Carré,_Fabrice","Carré, Fabrice",8839
"Category:Cammaerts, Tita Brand","1","","http://imslp.org/wiki/Category:Cammaerts,_Tita_Brand","Cammaerts, Tita Brand",1
"Category:Caballone, Michele","1","","http://imslp.org/wiki/Category:Caballone,_Michele","Caballone, Michele",640
"Category:Bull, Ole","1","","http://imslp.org/wiki/Category:Bull,_Ole","Bull, Ole",449697
"Category:Chevaillier, Lucien","1","","http://imslp.org/wiki/Category:Chevaillier,_Lucien","Chevaillier, Lucien",4
"Category:Chen, Hsin-Lei","1","","http://imslp.org/wiki/Category:Chen,_Hsin-Lei","Chen, Hsin-Lei",1493
"Category:Cabañas, Emilio Martin de las","1","","http://imslp.org/wiki/Category:Cabañas,_Emilio_Martin_de_las","Cabañas, Emilio Martin de las",889
"Category:Carr, J. Comyns","1","","http://imslp.org/wiki/Category:Carr,_J._Comyns","Carr, J. Comyns",11
"Category:Capitanio, Isidoro","1","","http://imslp.org/wiki/Category:Capitanio,_Isidoro","Capitanio, Isidoro",358
"Category:Busnois, Antoine","1","","http://imslp.org/wiki/Category:Busnois,_Antoine","Busnois, Antoine",3542
"Category:Chiari, Pietro","1","","http://imslp.org/wiki/Category:Chiari,_Pietro","Chiari, Pietro",10073
"Category:Chlubna, Osvald","1","","http://imslp.org/wiki/Category:Chlubna,_Osvald","Chlubna, Osvald",1
"Category:Cangiullo, Francesco","1","","http://imslp.org/wiki/Category:Cangiullo,_Francesco","Cangiullo, Francesco",142
"Category:Chizat, Emile","1","","http://imslp.org/wiki/Category:Chizat,_Emile","Chizat, Emile",99
